Ref,Question,Ratio,Transitions,Black_Size,Normalization,Normalization_Sums,Angles,Centroid
R007,Q001,50.68530358989675,1428.4362078860925,2391.518973372363,2391.518973372363,2.9144803349527497,3.226601402997981,248.871272066
R007,Q036,34.741905532080416,1226.893638421848,7129.784078076979,7129.784078076979,2.4939692239159936,2.6025084401494105,182.687452927
R007,Q048,65.14598989960932,546.6909547450003,34641.025302378104,34641.025302378104,3.0987185949179348,2.9942853071996876,178.639258065
R007,Q080,21.18962010041709,479.497653800308,812.3022836358396,812.3022836358396,1.2334702018624457,1.0891397324609529,94.6787848473
R007,Q091,85.64461454172118,552.4699086828168,4013.18377351449,4013.18377351449,3.1873436054100615,3.247634533615592,161.561356716
R007,Q059,97.24710792614863,656.2027125820191,1332.4181025488958,1332.4181025488958,3.744215399576837,3.9074342714669372,273.920309856
R007,Q027,141.3470905254155,837.7028112642334,4537.610274142106,4537.610274142106,4.453485619132914,4.611785521553963,405.324145154
R007,Q010,287.6021557638259,451.4853264503731,3822.0835940622756,3822.0835940622756,2.726010819619896,3.082748992564678,162.097179462
R007,Q045,48.13522618623496,618.4698860898565,8645.993638674505,8645.993638674505,4.123364737231043,4.333345377081499,303.830838426
R007,Q072,92.04346799203081,597.7357275585925,8262.863486709677,8262.863486709677,2.9256708585634006,2.858725870233435,148.198047997
R007,Q083,65.04613747179766,773.7661145333259,1750.05342775585,1750.05342775585,4.750550629357323,5.219639157739641,316.146379707
R007,Q029,96.37427042525407,712.320152740325,1576.3933519271134,1576.3933519271134,3.1918651865564502,3.3915114243573155,309.105414734
R007,Q057,40.024992192379,1029.6266313572119,1113.5403001238888,1113.5403001238888,2.9967928580286944,3.0422321141837045,205.629052746
R007,Q060,54.96362433464518,592.4626570510584,909.4399375439809,909.4399375439809,3.6942416749226155,3.907997908422152,201.812902328
R007,Q035,52.20153254455275,603.619913521746,2815.0071047867714,2815.0071047867714,2.8668717085999837,3.5626178862361835,216.375077749
R007,Q002,42.941821107167776,1304.993869717402,13456.001560642002,13456.001560642002,2.608940924042797,2.961095470790147,236.145617057
R007,Q013,40.80441152620633,566.8121381904238,886.9611039949835,886.9611039949835,3.4356579053841143,3.38355282619972,168.488699322
R007,Q024,142.91256067959876,833.4644563507193,29038.754363780827,29038.754363780827,3.6640565350636844,3.5418796601045974,183.17110845
R007,Q071,678.7915733124565,494.70294116772743,17214.327143400056,17214.327143400056,3.6708228068289808,3.853143356030603,254.825842761
R007,Q046,56.85068161420758,1621.900428509716,1227.852189801362,1227.852189801362,3.64683543117751,3.824921128654497,266.8534448
R007,Q038,37.86819245752297,1526.493039617279,872.9936998627195,872.9936998627195,2.2689038151642125,2.554058762319482,147.821081396
R007,Q092,45.21061822182926,461.2352978686692,840.2285403388771,840.2285403388771,2.089133981027976,1.8929033652291032,154.695847505
R007,Q021,392.6525181378569,1436.8646421984222,1002.6395164763854,1002.6395164763854,2.90677415645487,3.3925734541777843,307.28151168
R007,Q016,70.02856560004639,727.8454506280849,1205.8499077414237,1205.8499077414237,3.1473315387104552,3.611734009141148,306.249294464
R007,Q043,22.60530911091463,1284.6345783918475,2732.4026057665806,2732.4026057665806,2.777548692851797,2.7966058149641837,212.741080025
R007,Q074,38.22302970723278,1239.9568540880766,815.4244293617895,815.4244293617895,2.393788447839996,2.821382440613185,193.206238099
R007,Q097,1387.4959459400234,912.4478067264998,30772.534312272688,30772.534312272688,3.556642143410332,3.6123245751574355,213.300569304
R007,Q068,128.50680915811427,615.5712793820063,3496.1524566300022,3496.1524566300022,3.785673760822271,4.033257510276874,201.08289245
R007,Q079,26.362852652928137,509.5262505504501,814.8754506057966,814.8754506057966,2.104391624288614,2.4546123448629316,117.335779894
R007,Q086,75.92101158440923,562.3690958792099,1141.5191632206618,1141.5191632206618,3.5643241336052203,3.6129281171602043,175.088283676
R007,Q065,64.319514923544,1130.6502553840423,1474.1821461406998,1474.1821461406998,4.210536136006522,4.354073587771065,356.861064933
R007,Q052,49.73932046178355,363.7471649374054,1689.767143721288,1689.767143721288,1.8234264592938498,1.8348179626683676,64.0550922072
R007,Q007,23.515952032609693,1499.933331851786,710.805880673479,710.805880673479,2.3651552779523417,2.615320427277792,192.601126043
R007,Q030,56.815490845367165,504.89008704865654,689.3177786768596,689.3177786768596,2.3770149563037286,2.327836251548479,169.755466387
R007,Q062,31.73326330524486,1581.5909711426655,25195.415674284875,25195.415674284875,3.505087336233109,3.8050453064922065,363.38377738
R007,Q055,42.649736224272246,728.0027472475637,922.8515590277777,922.8515590277777,3.943034385464169,4.125104025639267,363.668025735
R007,Q037,90.13323471394999,504.143828683839,1347.1009613239833,1347.1009613239833,3.2305825166905247,3.1241915248050645,183.027841315
R007,Q081,57.8013840664737,886.6718671526688,7318.711840207948,7318.711840207948,3.872190143530217,4.484272765372819,396.569281723
R007,Q049,65.65820588471787,824.7072207759551,1390.1525096189987,1390.1525096189987,2.86928952139292,2.731974043483074,154.883983954
R007,Q058,55.41660400998964,471.25576919545506,1029.1394463336833,1029.1394463336833,2.933239271146162,2.916035258315573,149.334097957
R007,Q090,36.68787265568828,1935.6750760393645,3864.649660706647,3864.649660706647,3.2571194417075997,3.77628232142091,289.496568913
R007,Q026,53.563046963368315,2251.163921175,818.2157417209718,818.2157417209718,2.721015507512609,3.16018539045794,296.848254555
R007,Q011,93.47192091746055,613.6138851101725,3107.164945734294,3107.164945734294,3.843439539838118,3.7869086894533455,175.002694823
R007,Q044,30.903074280724887,663.158352130168,1158.918029888223,1158.918029888223,3.2188976706947803,3.089002492371474,137.154206516
R007,Q073,50.91168824543142,458.7744543890821,31300.39395918205,31300.39395918205,3.3786690834505073,3.3413033356202995,153.888388532
R007,Q095,83.30066026148893,572.2613039512631,1722.1289150351085,1722.1289150351085,3.8459286748533303,3.8572577964072563,173.261466889
R007,Q008,46.05431575867782,542.5375563037088,7855.339521624765,7855.339521624765,3.401421779350098,4.479706958686654,198.683317317
R007,Q089,41.182520563948,1793.6683082443085,1038.164245194372,1038.164245194372,3.898333434824777,3.9746303315310296,279.013991698
R007,Q014,40.496913462633174,1308.431121610916,583.4869321587246,583.4869321587246,2.506291411828451,2.6078541326046953,180.204504574
R007,Q023,41.98809355043403,657.4138726859968,851.3225005836507,851.3225005836507,3.388256999037271,3.3847692835434944,206.231695914
R007,Q100,44.88875137492688,1229.3408803094446,90105.01992120084,90105.01992120084,3.2951835847244046,3.495408287938129,227.519720051
R007,Q076,43.42810150121693,1231.4812219437208,1470.9806252972878,1470.9806252972878,3.050835124832436,3.222788411412586,269.925860951
R007,Q041,34.899856733230294,435.9220113735942,2990.689385409324,2990.689385409324,1.7003316001352555,1.8391368375650046,129.19837495
R007,Q050,95.51439682058407,1291.041052794217,4071.4677942972853,4071.4677942972853,2.9487381155369135,3.208672657808604,265.332058646
R007,Q067,47.78074926160116,1124.184593383133,6556.489457018901,6556.489457018901,2.491099472859999,2.7365783247617834,304.494147648
R007,Q032,33.61547262794322,556.0350708363637,748.1757814845386,748.1757814845386,2.4121720303890246,3.4905514509642366,204.701454421
R007,Q005,33.436506994600975,610.4563866485468,23656.049226360687,23656.049226360687,3.4756137149759008,4.39654400772875,212.981293807
R007,Q098,317.6491775528468,570.943079474653,2662.0559723642177,2662.0559723642177,3.278144768274832,3.180306949878138,150.695420811
R007,Q019,65.84831053261732,781.4716885466805,1163.3404488798626,1163.3404488798626,4.22632240194091,4.594131145516686,187.550620637
R007,Q084,67.21606950722423,622.6740720473272,2279.254044638289,2279.254044638289,3.070538425290328,3.4095356822016027,203.937773967
R016,Q020,106.25441167311595,1789.2014978755187,3985.6520169227015,3985.6520169227015,4.181434236248569,4.244448711915342,422.885914853
R016,Q017,77.40155037206942,430.88977708922266,3136.5555949161812,3136.5555949161812,2.6614504550279814,2.6845230175111605,220.049129718
R016,Q042,122.47856955402443,1267.9522861685293,5698.57455860674,5698.57455860674,2.030411067839464,3.2490289655547953,223.634414512
R016,Q075,82.57723657279892,512.0995996874045,1887.2114348954121,1887.2114348954121,2.9423084474332715,2.714839329819215,126.296622376
R016,Q069,87.24677644474895,3896.9328965225973,30343.17127460477,30343.17127460477,3.842695582945801,4.602451826759968,520.165477304
R016,Q096,108.52188719332152,454.35118575832945,20588.606970846766,20588.606970846766,2.7211018764282215,2.93286966890895,161.335756581
R016,Q087,42.906875905849866,1605.3522977838852,13330.007651910782,13330.007651910782,3.2647893894123112,3.6310568116103963,285.401557721
R016,Q078,72.069410986909,1750.9523123146444,2636.79616201177,2636.79616201177,2.8100558317090565,3.1319393899847077,224.769963325
R016,Q064,101.81355508968342,542.4472324567616,2562.3647281368826,2562.3647281368826,3.371534458336263,3.3352818115387017,228.288974448
R016,Q053,96.70056876771719,633.6229162522454,7476.329246361479,7476.329246361479,3.3750210671558656,3.2336259057329837,189.651702854
R016,Q006,82.63776376451628,558.7897636857712,3063.237339808981,3063.237339808981,3.44446079738393,3.2933481481082727,273.456683535
R016,Q031,132.09466302617983,636.8869601428498,958.3584924233728,958.3584924233728,3.510013341224432,3.3124958279358974,182.026976261
R016,Q028,71.64495795239188,1277.6513608962346,971.9197497736117,971.9197497736117,3.439749836821795,3.3684332463054742,334.179284501
R016,Q082,83.46855695410099,639.5529688774809,2745.916422617411,2745.916422617411,2.743935652377372,3.5876073266035866,241.175402632
R016,Q056,81.80464534487024,567.9102041696381,959.7275655101296,959.7275655101296,2.819732870566545,3.39703081694383,236.590530953
R016,Q061,74.76630257007497,823.2581612106861,264096.4416912882,264096.4416912882,2.1407864001036305,2.4337395710900984,459.492130068
R016,Q034,69.17369442208505,719.2294487852955,958.7199799732975,958.7199799732975,3.6759802044895062,3.6678485719252185,234.514753329
R016,Q003,110.97747519204066,684.9109431159645,2577.1592888294663,2577.1592888294663,3.1321925536222817,3.354283172659381,266.686836456
R016,Q012,182.58422713914803,827.8967326907384,76706.6544114655,76706.6544114655,3.0917928219485042,3.086356349566154,232.655056743
R016,Q025,566.8077275408302,604.8090607786891,4213.242812846181,4213.242812846181,3.590259315983932,3.460262948499106,286.804532734
R016,Q070,255.45841148805417,462.6488949516685,11008.558352481945,11008.558352481945,2.801463334690387,2.9981500732639144,143.483913362
R016,Q047,184.14396541836498,718.4580711495975,14189.73907441571,14189.73907441571,3.412898100681147,3.487252230133489,564.812647452
R016,Q093,66.27216610312357,527.5092416252061,938.0581005460162,938.0581005460162,3.401280629626759,4.121033498001595,191.134649166
R016,Q039,77.45966692414834,598.269170190141,687.2917866525105,687.2917866525105,2.5101231983497154,2.7313222988346295,182.072840997
R016,Q009,250.3996805109783,1512.9755450766545,3719.1382066279816,3719.1382066279816,2.6463933572179585,2.8107242706633477,211.100105197
R016,Q094,88.656641037206,1037.1055876814087,2115.756365936305,2115.756365936305,3.8319760074026052,3.92257475223909,660.901717596
R016,Q015,47.885279575251516,1369.0598964252806,1174.3615286614254,1174.3615286614254,3.184947440095548,3.089376780395443,217.95329917
R016,Q022,86.59099260315706,621.4893402142952,1623.6899334540446,1623.6899334540446,2.694692302210023,2.974206968449376,231.286011292
R016,Q077,48.43552415324934,1583.8718382495472,1020.4753794188275,1020.4753794188275,2.874324354337264,2.9712085955173704,309.310473745
R016,Q040,60.8276253029822,572.8533843838229,1080.6382373393974,1080.6382373393974,3.269917008070253,3.000726224915229,255.791064294
R016,Q088,126.17844506887855,691.3052871199525,2416.9267676121262,2416.9267676121262,3.296342423579432,3.354897565456884,166.741309675
R016,Q099,71.82617907142215,2238.712799802601,1282.1532669692808,1282.1532669692808,3.21158694544529,3.5778865971776073,216.950984184
R016,Q051,51.24451190127583,526.7304813659449,3973.2360866175572,3973.2360866175572,3.0741447032409503,2.9390266933976603,185.945676419
R016,Q066,45.42025979670306,495.6783231088485,819.3015317940032,819.3015317940032,2.848023930032774,2.8618752242585415,128.744362104
R016,Q033,86.08716512930368,757.8377134980814,3401.6698840422478,3401.6698840422478,3.9089187099717453,4.0497584926634,324.341684768
R016,Q004,77.76888838089432,573.1500676088244,7459.466334799025,7459.466334799025,3.2489879264069867,3.15897486729096,183.160429505
R016,Q085,62.93647591023825,635.5981434837581,1900.600957592098,1900.600957592098,2.9487970830857444,3.057238539176849,176.631653607
R016,Q018,60.991802727907626,1658.0524720285543,895.197743518157,895.197743518157,2.7794625501910972,3.249632439752233,243.055604614
R016,Q063,71.34423592694787,532.7213155112155,760.7522592802469,760.7522592802469,2.698703896670226,3.008234767561866,272.182140251
R016,Q054,63.90618123468183,1369.6127189829979,987.0096250797152,987.0096250797152,2.7196269875426324,2.824884198465867,239.753729746
R016,Q001,87.83507272155013,1529.6015821121525,2422.878866142507,2422.878866142507,3.3161002252814518,3.769226618061607,287.951224574
R016,Q036,50.049975024968795,1278.4322430226798,7203.234412401141,7203.234412401141,2.742563719171721,3.08168636264301,191.715891294
R016,Q048,85.55699854482975,607.7219759067464,34712.29904515113,34712.29904515113,2.7459295953686724,2.6344805658647,163.70723354
R016,Q080,54.48853090330111,570.5076686601154,392.63469026564627,392.63469026564627,1.8756030229305174,2.047970865264127,150.32550519
R016,Q091,56.859475903318,448.40606597145853,4033.5682713944484,4033.5682713944484,3.2851344703563745,3.210740431672238,136.911683968
R016,Q059,116.9829047339824,613.7564663610478,1397.384342262357,1397.384342262357,3.9283828706220465,4.20691298372025,318.163576527
R016,Q027,155.14831613652788,948.2304572201845,4398.497243377561,4398.497243377561,4.243214214899142,4.438706940674369,447.036630752
R016,Q010,295.16944286290885,484.2912346925143,3838.727653793637,3838.727653793637,2.9231514708013164,3.3679591338189145,184.754005556
R016,Q045,78.33900688673555,623.0730294275303,8659.790701858792,8659.790701858792,3.687793220875508,3.774230746650134,275.472244489
R016,Q072,100.32945728947207,633.4500769595028,8403.804257596676,8403.804257596676,2.811589114064695,3.0414957799039546,155.526600771
R016,Q083,98.01530492734285,817.6716945082543,1778.2080868109897,1778.2080868109897,4.646983786965034,5.103395224338206,355.799286693
R016,Q029,115.31695452100702,695.8986995245788,1628.8238087650855,1628.8238087650855,3.237002712087988,3.4829482528023714,312.325734386
R016,Q057,77.3692445355388,1092.249055847612,1268.4033270218113,1268.4033270218113,3.271094198480355,3.4797446909581193,215.07148408
R016,Q060,81.49233092751734,543.7527011427162,974.508081033708,974.508081033708,3.7445487222668956,3.9343612254208975,232.304432402
R016,Q035,82.10359310042405,616.788456441915,3171.6863022688735,3171.6863022688735,3.2502436305553672,3.8292633751377516,247.652201045
R016,Q002,82.1462111116514,1398.337584419442,13471.565053845823,13471.565053845823,3.1059629969920497,3.563207774953384,280.636860101
R016,Q013,62.44197306299666,554.7440851419689,982.1787006446434,982.1787006446434,3.055233828432386,3.0679069411556763,154.466154141
R016,Q024,106.7145725756328,838.6334121652917,28998.11007634808,28998.11007634808,3.5079848081547342,3.2683234328692152,213.032631428
R016,Q071,682.2389610686273,547.085002536169,17219.377224510765,17219.377224510765,3.5825799320691387,3.753113245118825,310.507018882
R016,Q046,90.13323471394999,1717.1418112666177,1565.0277952803267,1565.0277952803267,3.69699837578241,3.91999143489576,305.910434488
R016,Q038,58.56620185738529,1582.8486977598332,1384.3399149052952,1384.3399149052952,2.639496356582436,3.1441442562651685,177.99036512
R016,Q092,83.95236744726142,563.3196250797588,783.4570824237917,783.4570824237917,2.5552355485403706,2.6125854110124993,210.452439795
R016,Q021,367.14574762619816,1458.0414946084354,1192.9103067707983,1192.9103067707983,3.2534575605831915,3.903039069065637,343.607655042
R016,Q016,88.75809822207775,796.644211677961,1407.331162164755,1407.331162164755,3.243643913906192,3.9162529493512603,337.73653521
R016,Q043,41.291645644125154,1343.0766917789915,3083.1024958635417,3083.1024958635417,2.9899236175146156,2.9578851499181953,243.212541691
R016,Q074,75.0,1297.0366224590575,929.6698338657654,929.6698338657654,2.568470117543262,2.930188685856676,206.888844288
R016,Q097,1358.9381884397833,829.6878931260838,30793.896424453986,30793.896424453986,3.461521883719144,3.4868318977987345,212.562653895
R016,Q068,145.657131648265,662.6635647144032,3541.6497568223767,3541.6497568223767,3.6186705786109075,3.5353698420462054,241.20266769
R016,Q079,63.0317380372777,648.6169902184186,781.3110776124962,781.3110776124962,2.34011345848264,2.8170116863230175,131.212661728
R016,Q086,88.89319434017432,514.1653430561029,1460.7433039381012,1460.7433039381012,3.8421945563698987,3.959610602672913,205.5303078
R016,Q065,93.25770745627409,1206.1206407320954,1521.8948715335105,1521.8948715335105,4.048181135785452,4.104146881808161,349.728966233
R016,Q052,26.49528259898354,381.5193310960796,1979.5989492824044,1979.5989492824044,1.7340300424163633,1.8614091560823927,86.7857755786
R016,Q007,60.174745533321534,1561.9151705518452,1261.5569745358312,1261.5569745358312,2.757763342015179,3.179615280611246,214.811883138
R016,Q030,84.2140130857092,584.065920937012,1206.1608516280073,1206.1608516280073,2.9750011150756825,3.1315103678667837,212.770327764
R016,Q062,58.45511098270193,1620.865509534952,25171.77435144372,25171.77435144372,3.4564705308355905,3.7489080788735296,410.808354198
R016,Q055,73.61385739111897,738.5167567496353,1135.3695433646262,1135.3695433646262,3.727138194641182,3.9520194334760452,412.66174965
R016,Q037,104.98571331376475,476.67179484420933,1483.589565884042,1483.589565884042,3.0383544753764715,3.0062284564327997,228.673761212
R016,Q081,82.516664983505,862.0243616047055,7305.3173784579685,7305.3173784579685,4.030724639098619,4.842786516727378,445.324868204
R016,Q049,95.17877914745492,984.4262288257054,1606.4330051390255,1606.4330051390255,3.3613511845336257,3.4055700653331837,205.27063416
R016,Q058,86.20324819866129,589.8737152984527,1181.7694360576431,1181.7694360576431,2.8566060914668716,3.076620060983886,168.402351928
R016,Q090,61.13918547053109,1971.3322906095766,3919.068256614064,3919.068256614064,3.2752832535199468,3.8259227195492067,306.70395591
R016,Q026,89.37001734362593,2361.7468111548283,1007.5336222677633,1007.5336222677633,3.3221459055088967,3.797560429744873,354.17962119
R016,Q011,73.05477397131553,572.9598589779217,3379.448623666293,3379.448623666293,3.739556628752085,3.812927539697318,193.810410072
R016,Q044,67.72739475278819,692.3250681580149,1497.7990519425496,1497.7990519425496,3.1208909362073505,2.976693158450034,182.410473298
R016,Q073,79.6994353806851,536.2154417769037,31315.03956567834,31315.03956567834,3.287094153498541,3.3330590312347974,177.091057593
R016,Q095,91.8313671900838,474.3774868182511,1743.965309288003,1743.965309288003,3.415357592772038,3.316940365669884,185.754537869
R016,Q008,80.92589202474076,572.9904013157637,7862.938509234318,7862.938509234318,3.3898025344705425,4.583013735056211,231.380989259
R016,Q089,72.63607918933951,1867.69456817757,1121.7762700289215,1121.7762700289215,3.7777063784661427,3.8421435520658247,301.60209508
R016,Q014,77.14920608794364,1388.0291783676596,932.7636356548212,932.7636356548212,2.969683658852507,3.201595986367607,212.879444659
R016,Q023,61.95966429863868,726.3456477463054,939.5749038794087,939.5749038794087,3.1318441465384597,3.1835716414272035,201.892714156
R016,Q100,62.76145313805282,1269.8117970786066,90119.28305307361,90119.28305307361,3.5091144149432223,3.8167077045254127,271.910721543
R016,Q076,74.7127833774114,1329.2317329946648,1697.4000706963577,1697.4000706963577,3.2165980606856244,3.5846096281948174,263.83489667
R016,Q041,56.83308895353129,429.13750709999704,2287.501256830256,2287.501256830256,2.6045894438392083,2.7362237659002635,189.062280697
R016,Q050,120.86769626331099,1387.3240428969723,4102.371387380718,4102.371387380718,3.08100105540671,3.4855843364508217,292.550200067
R016,Q067,86.09878047916823,1202.4383560083236,6580.63515171598,6580.63515171598,2.961332795584883,3.3679623524635818,353.898082679
R016,Q032,53.47896782848375,569.4629048498242,1164.2465374653257,1164.2465374653257,2.9799792790831976,3.9806192117595023,216.299288259
R016,Q005,52.40229002629561,571.7429492350561,23662.47637082814,23662.47637082814,3.5195302907943087,4.474790634248027,226.70515423
R016,Q098,323.24139586383427,575.3233873222955,2625.620878954157,2625.620878954157,3.1004751461317537,3.048695962835597,171.942767935
R016,Q019,55.65968020030299,713.6813014224206,1315.1440985686702,1315.1440985686702,4.403078617294618,4.879532439608741,197.707659183
R016,Q084,92.36882591004391,596.8969760352284,2328.5261432932207,2328.5261432932207,2.6283661960821934,2.832429966337303,242.483663912
R021,Q020,74.73285756613352,1695.7803513427086,6947.4822058066475,6947.4822058066475,3.896651160795817,4.215992682505148,402.209977932
R021,Q017,56.53317610041028,521.5198941555346,6120.643103465517,6120.643103465517,3.357914010129966,3.2200863344462807,198.954208225
R021,Q042,106.89246933250256,1224.0114378550554,7948.445445494358,7948.445445494358,2.8317009680144296,3.545801248422269,212.082923725
R021,Q075,76.11832893594026,652.3564976299385,6172.267330568241,6172.267330568241,3.438490458229401,3.2744233760017676,152.062621312
R021,Q069,77.4919350642375,3862.2546524018844,29571.150670881918,29571.150670881918,3.5727449290390436,4.316103159756149,499.160782847
R021,Q096,103.88455130576442,554.8639472879815,21383.524873135393,21383.524873135393,2.7002809971019053,2.62723650162579,124.381028307
R021,Q087,39.67366884975475,1580.4844194107072,14589.545332189075,14589.545332189075,3.3793951507525772,3.6759545725916642,291.548418496
R021,Q078,53.600373133029585,1685.9937722304908,3486.94579825956,3486.94579825956,2.941577844009055,2.904638974997849,218.758419407
R021,Q064,89.21322771876378,595.3687932701881,5418.95285087442,5418.95285087442,3.525736412264647,3.3813635117086216,191.576224444
R021,Q053,85.62709851443059,652.7105024434646,9493.383380017895,9493.383380017895,3.4261982099354835,3.2998805762535284,196.678491785
R021,Q006,67.91170738539859,565.7587825213145,4653.1911630621835,4653.1911630621835,3.414520943409259,3.357130511172013,250.504211565
R021,Q031,140.3709371629327,647.6079060666261,5893.669824481178,5893.669824481178,3.4608363331998677,3.324430483027256,214.38376686
R021,Q028,41.376321731154405,1228.482804112455,5922.639698647892,5922.639698647892,3.4005491081636467,3.4447102356204136,343.285253997
R021,Q082,47.77028364998475,543.7968370632548,3347.1208523147175,3347.1208523147175,2.242111618782441,3.2525861305809456,192.002396244
R021,Q056,48.877397639399746,551.3302095840568,5877.0300322526855,5877.0300322526855,2.386130369949918,3.0087427133656677,190.954868324
R021,Q061,40.48456495999432,752.9189863458087,263345.68636110215,263345.68636110215,2.4569901873142617,2.1499367595558825,425.385245653
R021,Q034,53.44155686354955,637.0886908429626,5642.629085807431,5642.629085807431,3.698771072164964,3.602789664182118,249.887040869
R021,Q003,81.96950652529269,547.0648956019752,5876.606418673961,5876.606418673961,2.7804111613384324,2.8904265852477358,241.366482277
R021,Q012,216.77176937968653,1021.4636557411135,77027.1687523305,77027.1687523305,3.632816370592247,3.4387055690143344,217.640445446
R021,Q025,564.7672086798241,521.468119830925,7113.1034014697125,7113.1034014697125,3.618806102258337,3.614819869724668,290.743184953
R021,Q070,251.7419313503414,487.1231877051225,12249.758283329513,12249.758283329513,3.0240154285327656,2.787040946670024,127.710871599
R021,Q047,160.65490966665163,569.2969348239985,14628.793661816411,14628.793661816411,2.6768774587297477,2.6695289895713987,512.852426485
R021,Q093,50.70502933634887,629.7467745054356,5865.16478881881,5865.16478881881,3.442187820881923,3.8984644709608114,171.454169763
R021,Q039,38.79432948254165,443.9110271214267,5883.898112646071,5883.898112646071,1.7148460630372353,1.5982426868843622,147.658296429
R021,Q009,287.7898538864774,1554.085583228929,6943.3942708159675,6943.3942708159675,3.4648242785487944,3.4908470924342465,227.135386415
R021,Q094,53.786615435440815,971.1647645997048,6229.84638654919,6229.84638654919,3.57029840361996,3.60941789648754,620.189967551
R021,Q015,53.44155686354955,1349.6932984941432,5857.538049385595,5857.538049385595,3.1933050466314508,3.1476137199521195,229.881836128
R021,Q022,60.83584469702052,454.4227107000705,5948.117853573515,5948.117853573515,2.9133802852344743,2.548917787957451,194.544159246
R021,Q077,49.08156476723211,1597.2429370637392,5702.034286112282,5702.034286112282,3.5589719790571945,3.63728726215826,305.729379067
R021,Q040,29.647934160747187,548.2499430004531,5981.492623083305,5981.492623083305,2.9512241067685268,2.6949276475564674,218.326678828
R021,Q088,158.86472232689044,739.9256719427973,6176.135846951555,6176.135846951555,3.428745698822931,3.376712256823419,191.392520756
R021,Q099,39.72404813208241,2152.4088830888986,5953.619235389512,5953.619235389512,2.946229372175982,3.317009380742419,169.238247528
R021,Q051,47.843494855622744,643.4143299616508,7084.410914112761,7084.410914112761,3.189517785980143,3.0924700871558084,166.557334327
R021,Q066,80.24961059095551,619.1817180763657,5951.871974429558,5951.871974429558,3.0802244874383007,2.920076875627559,122.028275219
R021,Q033,53.55371135598354,619.3068706223111,6716.838616492137,6716.838616492137,3.266719014833783,3.377403614652077,266.625199417
R021,Q004,40.55859958134649,494.2307153546813,9481.73227843942,9481.73227843942,2.442208345520818,2.459441222883332,134.862542081
R021,Q085,44.339598554790726,700.1856896566795,6000.494396297691,6000.494396297691,3.763357751765837,3.711323347023418,177.281694296
R021,Q018,23.302360395462088,1618.7189379259144,5766.196493356778,5766.196493356778,2.583506629690387,2.7611242646112837,204.645491392
R021,Q063,37.5099986670221,468.7739327223731,5908.586379160416,5908.586379160416,2.1915697604621216,2.4080977811116746,230.233990346
R021,Q054,35.874782229304195,1370.7370280254343,5943.574766081436,5943.574766081436,3.3984352536869387,3.4807663113557057,217.512640041
R021,Q001,46.861498055439924,1419.7351865752994,6237.593846989398,6237.593846989398,2.674989453239433,3.122548849287664,247.179615221
R021,Q036,39.16631205513228,1222.7182831707391,7872.950971522686,7872.950971522686,2.5123780359310164,2.6760279907813933,163.954196502
R021,Q048,64.78425734698207,512.7913805827864,35168.046149878726,35168.046149878726,3.420084342961365,3.265420684457492,180.481220727
R021,Q080,29.5296461204668,570.8712639466099,5891.521789826462,5891.521789826462,2.2632155420329343,2.008279359548302,134.439085289
R021,Q091,87.95453370918409,537.444880894776,7081.354107796051,7081.354107796051,3.542532249545101,3.4154503599993706,166.230399196
R021,Q059,96.17692030835673,570.7433749067965,5969.717748771713,5969.717748771713,3.373346492291578,3.6352700954819386,283.13870756
R021,Q027,137.4918179383777,745.6943073404811,7328.466074152217,7328.466074152217,4.341458516992896,4.592199776962953,395.750231438
R021,Q010,287.59694017843793,465.22360215277126,6960.097341273325,6960.097341273325,3.168572910336424,3.3299879261114986,169.682007589
R021,Q045,46.88283267892417,574.0740370370359,10429.646206847096,10429.646206847096,4.192460630569819,4.331740074492612,301.159274295
R021,Q072,99.443451267542,690.7937463527012,10116.672822623059,10116.672822623059,3.1915821337553503,3.209914835235717,147.759080702
R021,Q083,63.57672530100933,693.6843662646579,6110.063583957208,6110.063583957208,4.437854681916898,4.925944367372943,313.388739508
R021,Q029,95.0946896519464,673.5399023072056,6035.552998690344,6035.552998690344,3.18672347481023,3.424946123780155,275.932801661
R021,Q057,41.0731055558257,1011.1928599431466,5818.632657248609,5818.632657248609,2.9332269849476234,2.9273937556422545,199.881446815
R021,Q060,55.839054433254866,539.3366295737756,5939.4810379358905,5939.4810379358905,3.704775300613238,3.9023985599572315,200.335873625
R021,Q035,52.99056519796708,588.4921409840576,3160.4235475644714,3160.4235475644714,2.9465845157361303,3.6505033768209194,223.147877177
R021,Q002,44.14748010928823,1335.179014214948,14651.043034541943,14651.043034541943,2.857926627517692,2.9723460382191345,229.751791104
R021,Q013,49.416596402423345,630.5045598566278,5849.034108295146,5849.034108295146,3.41474355972058,3.428135400799218,174.037784409
R021,Q024,142.54472982190538,875.683161879912,29668.838956049494,29668.838956049494,3.710053611735072,3.6013720388364643,203.761295141
R021,Q071,678.8350315061826,551.1596864793361,18167.5069561016,18167.5069561016,3.9862365051062265,4.027567177998484,270.534656639
R021,Q046,51.91338940966964,1607.8790377388468,5190.55401667298,5190.55401667298,3.318553801271036,3.606508233145534,265.595292812
R021,Q038,44.91102314577124,1564.0361249024909,5929.956492251861,5929.956492251861,2.4786913101020556,2.7278274848853354,146.736693954
R021,Q092,46.010868281309364,470.2361109060001,5890.647332848912,5890.647332848912,2.216190599934635,2.13836102528266,160.399407833
